AsOfDate,OpenDate,CloseDate,ShortName,PortfolioName_x,StrategyRefShortName,Strategy1RefShortName,Strategy2RefShortName,CustodianName_x,DirectionName,SecurityId,SecurityTypeName,SecName,StartQty,Qty,StartPrice,Price_x,StartFXRate,FXRate,MV_Local,MV_Base,PL_DTD,PL_QTD,PL_MTD,PL_YTD,id,RevisionId,AllocationId,TradeTypeName,SecurityType,Name,Ticker,CUSIP,ISIN,Quantity,Price_y,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName_y,CustodianName_y,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation,OpenYear
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668719,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668720,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668717,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,UNC Investment Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668718,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Leatherwood Trust MA,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668719,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668720,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668717,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,UNC Investment Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668718,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Leatherwood Trust MA,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668719,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,3780000.0,3780000.0,88.0,88.0,1.0,1.0,4043904.48,4043904.48,0.0299,-4.4852,0.0299,-45958.0648,4262497,1,3668720,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668717,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,UNC Investment Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668718,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Leatherwood Trust MA,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668719,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,1260000.0,1363285.98,0.0,0.0,1363285.98,Optimum Holdings Partners,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,CS Prime,Long,288824,Bond,912810PS1,2520000.0,2520000.0,88.0,88.0,1.0,1.0,2695936.32,2695936.32,0.0199,-2.9901,0.0199,-30638.7099,4262497,1,3668720,Buy,Bond,912810PS1,,912810PS1,US912810PS15,4200000,89.0,,4544286.6,0.0,4544286.6,840000.0,908857.32,0.0,0.0,908857.32,Redfield Accu-Fund,CS Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668713,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668714,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668715,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668716,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668713,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668714,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668715,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668716,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668713,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668714,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668715,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,2700000.0,2700000.0,100.0,100.0,1.0,1.0,4092633.0,4092633.0,0.0406,40927.6307,0.0406,245559.24,4262496,1,3668716,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668713,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,UNC Investment Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668714,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Leatherwood Trust MA,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668715,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,900000.0,1282358.34,0.0,0.0,1282358.34,Optimum Holdings Partners,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,TIPS,Asset,DefaultS2,Well Prime,Long,288821,Bond,912810FD5,1800000.0,1800000.0,100.0,100.0,1.0,1.0,2728422.0,2728422.0,0.0271,27285.0871,0.0271,163706.16,4262496,1,3668716,Buy,Bond,912810FD5,,912810FD5,US912810FD55,3000000,94.0,,4274527.8,0.0,4274527.8,600000.0,854905.56,0.0,0.0,854905.56,Redfield Accu-Fund,Well Prime,TIPS,Asset,DefaultS2,BOFAF,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668797,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668798,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668799,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Heather,Heather,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668800,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668797,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668798,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668799,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Garfield,Garfield,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668800,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668797,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668798,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668799,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,Opium,Opium Holdings Partners,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,180.0,180.0,9.12,9.12,1.0,1.0,164160.0,164160.0,0.0,-180.0,0.0,-1440.0,4262521,1,3668800,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668797,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,UNC Investment Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668798,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Leatherwood Trust MA,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668799,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,60.0,55200.0,0.0,0.0,55200.0,Optimum Holdings Partners,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-03-04,,MNC Inv,MNC Investment Fund,IBM,Asset,DefaultS2,DBAB Prime,Long,288862,Option,IBM   220117P00150000,120.0,120.0,9.12,9.12,1.0,1.0,109440.0,109440.0,0.0,-120.0,0.0,-960.0,4262521,1,3668800,Buy,Option,IBM   220117P00150000,IBM,459200101,US4592001014,200,9.2,,184000.0,0.0,184000.0,40.0,36800.0,0.0,0.0,36800.0,Redfield Accu-Fund,DBAB Prime,IBM,Asset,DefaultS2,BOFAO,All,0,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4248442,1,3664523,Buy,Equity,IBM,IBM,459200101,US4592001014,93200000,10.0,,932000000.0,0.0,932017148.8,43200000.0,432000000.0,0.0,7948.8,432007948.8,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4248442,1,3664524,Buy,Equity,IBM,IBM,459200101,US4592001014,93200000,10.0,,932000000.0,0.0,932017148.8,50000000.0,500000000.0,0.0,9200.0,500009200.0,Account B,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4262511,1,3668773,Buy,Equity,IBM,IBM,459200101,US4592001014,51100,104.778,,5354155.8,0.0,5354155.8,10000.0,1047780.0,0.0,0.0,1047780.0,UNC Investment Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4262511,1,3668774,Buy,Equity,IBM,IBM,459200101,US4592001014,51100,104.778,,5354155.8,0.0,5354155.8,15000.0,1571670.0,0.0,0.0,1571670.0,Leatherwood Trust MA,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4262511,1,3668775,Buy,Equity,IBM,IBM,459200101,US4592001014,51100,104.778,,5354155.8,0.0,5354155.8,16100.0,1686925.8,0.0,0.0,1686925.8,Optimum Holdings Partners,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0,2020
2023-08-01,2020-11-12,,NPSMF1,NPSMF1,IBM,Asset,DefaultS2,CS Prime,Long,279524,Equity,IBM,44000.0,44000.0,108.7,108.71,1.0,1.0,4783240.0,4783240.0,440.0,6600.0,440.0,43560.0,4262511,1,3668776,Buy,Equity,IBM,IBM,459200101,US4592001014,51100,104.778,,5354155.8,0.0,5354155.8,10000.0,1047780.0,0.0,0.0,1047780.0,Redfield Accu-Fund,CS Prime,IBM,Asset,DefaultS2,BOFA,All,0,2020
